input_fn, RMSE_avgs,MSE_avgs,steps,batch_fractions,reg_types,reg_params,timings
50000,3169.3499174435633,10175560.131745692,0.091,0.1,l1,0.031,40.417973041534424
50000,3169.3502255046919,10175562.087142047,0.091,0.1,l1,0.036,76.26036405563354
50000,3169.3505335716918,10175564.042575255,0.091,0.1,l1,0.041,40.43689799308777
50000,3169.3508416445575,10175565.998045292,0.091,0.1,l1,0.046,40.749253034591675
50000,3169.3744395933559,10175716.339128852,0.091,0.1,l2,0.001,40.65002489089966
50000,3169.5073121518853,10176562.406729182,0.091,0.1,l2,0.006,40.66165590286255
50000,3169.6413561273357,10177415.736826733,0.091,0.1,l2,0.011,40.63062310218811
50000,3169.9120698344586,10179246.771638708,0.091,0.1,l2,0.016,40.61913704872131
50000,3170.0525691552407,10180141.021889046,0.091,0.1,l2,0.021,70.31863689422607
50000,3170.1904394510398,10181018.57663857,0.091,0.1,l2,0.026,40.48283386230469
50000,3170.3293778118746,10181902.740126384,0.091,0.1,l2,0.031,40.53675389289856
50000,3170.4693638291565,10182793.386630079,0.091,0.1,l2,0.036,40.483585834503174
50000,3170.6103773596119,10183690.392060164,0.091,0.1,l2,0.041,40.64113807678223
50000,3170.752398522106,10184593.633940272,0.091,0.1,l2,0.046,40.3811559677124
50000,3169.0785857274013,10173739.41652758,0.091,0.13,l1,0.001,41.283653020858765
50000,3169.0788893137383,10173741.341309277,0.091,0.13,l1,0.006,73.60090899467468
50000,3169.0791929059869,10173743.266128082,0.091,0.13,l1,0.011,41.25676989555359
50000,3169.0794965041523,10173745.190984022,0.091,0.13,l1,0.016,41.17521595954895
50000,3169.0798001082344,10173747.115877103,0.091,0.13,l1,0.021,41.267112016677856
50000,3169.0801037182327,10173749.040807316,0.091,0.13,l1,0.026,41.70232605934143
50000,3169.0804073341469,10173750.965774655,0.091,0.13,l1,0.031,41.51178288459778
50000,3169.0807109559782,10173752.890779147,0.091,0.13,l1,0.036,41.61055898666382
50000,3169.0810145837245,10173754.815820754,0.091,0.13,l1,0.041,78.22610020637512
50000,3169.0813182173874,10173756.740899503,0.091,0.13,l1,0.046,41.26362609863281
50000,3169.1046001361442,10173904.911238415,0.091,0.13,l2,0.001,41.58159422874451
50000,3169.2357151068973,10174738.904423837,0.091,0.13,l2,0.006,41.25064992904663
50000,3169.3680455688859,10175580.45212025,0.091,0.13,l2,0.011,41.47323393821716
50000,3169.5015689206657,10176429.414518498,0.091,0.13,l2,0.016,41.805110931396484
50000,3169.6362628558009,10177285.653635308,0.091,0.13,l2,0.021,41.647444009780884
50000,3169.7721053593223,10178149.033290964,0.091,0.13,l2,0.026,73.25068211555481
50000,3169.9090747042146,10179019.419087257,0.091,0.13,l2,0.031,41.560219049453735
50000,3170.0471494479557,10179896.678385694,0.091,0.13,l2,0.036,41.47120499610901
50000,3170.1863084290953,10180780.680286046,0.091,0.13,l2,0.041,41.26406192779541
50000,3170.3265307638712,10181671.295605073,0.091,0.13,l2,0.046,59.00664401054382
50000,3169.0776310545548,10173764.185713291,0.091,0.16,l1,0.001,41.451481103897095
50000,3169.0779345207393,10173766.110517118,0.091,0.16,l1,0.006,41.34963917732239
50000,3169.0782379928391,10173768.035358073,0.091,0.16,l1,0.011,41.126185178756714
50000,3169.0785414708571,10173769.960236173,0.091,0.16,l1,0.016,41.23001194000244
50000,3169.0788449547899,10173771.885151399,0.091,0.16,l1,0.021,41.348742961883545
50000,3169.0791484446413,10173773.810103774,0.091,0.16,l1,0.026,42.100414991378784
50000,3169.0794519404076,10173775.735093277,0.091,0.16,l1,0.031,79.96091198921204
50000,3169.0797554420919,10173777.660119919,0.091,0.16,l1,0.036,41.446834087371826
50000,3169.0800589496894,10173779.585183676,0.091,0.16,l1,0.041,41.63642907142639
50000,3169.0803624632072,10173781.510284599,0.091,0.16,l1,0.046,41.662288188934326
50000,3169.1036340773089,10173929.692661665,0.091,0.16,l2,0.001,41.69300103187561
50000,3169.2346919234651,10174763.744195279,0.091,0.16,l2,0.006,41.52375102043152
50000,3169.3669651193568,10175605.3453889,0.091,0.16,l2,0.011,41.47562313079834
50000,3169.5004310405029,10176454.35632557,0.091,0.16,l2,0.016,73.96044707298279
50000,3169.6350673580719,10177310.638917863,0.091,0.16,l2,0.021,41.506922006607056
50000,3169.7708520353171,10178174.056885457,0.091,0.16,l2,0.026,41.60522794723511
50000,3169.9077633240749,10179044.47573312,0.091,0.16,l2,0.031,41.629108905792236
50000,3170.0457797612753,10179921.762728762,0.091,0.16,l2,0.036,41.67329502105713
50000,3170.1848801655151,10180805.786881957,0.091,0.16,l2,0.041,41.833680868148804
50000,3170.3250436336639,10181696.418922573,0.091,0.16,l2,0.046,41.46818494796753
50000,3169.1721343735398,10174323.460231811,0.091,0.19,l1,0.001,72.11735010147095
50000,3169.1724404786555,10174325.400464024,0.091,0.19,l1,0.006,41.70450401306152
50000,3169.1727465896893,10174327.34073339,0.091,0.19,l1,0.011,42.16457390785217
50000,3169.1730527066375,10174329.281039886,0.091,0.19,l1,0.016,42.063390016555786
50000,3169.1733588294996,10174331.221383497,0.091,0.19,l1,0.021,42.14776802062988
50000,3169.1736649582817,10174333.161764281,0.091,0.19,l1,0.026,41.75290513038635
50000,3169.1739710929774,10174335.102182178,0.091,0.19,l1,0.031,41.99454212188721
50000,3169.1742772335874,10174337.04263721,0.091,0.19,l1,0.036,79.9100091457367
50000,3169.174583380116,10174338.983129393,0.091,0.19,l1,0.041,41.50089693069458
50000,3169.1748895325591,10174340.923658703,0.091,0.19,l1,0.046,42.009068965911865
50000,3169.1984231270126,10174490.628402982,0.091,0.19,l2,0.001,41.80205297470093
50000,3169.3309070798546,10175332.971075747,0.091,0.19,l2,0.006,41.752333879470825
50000,3169.4645977583164,10176182.812866895,0.091,0.19,l2,0.011,42.073155879974365
50000,3169.5994725640003,10177040.014038162,0.091,0.19,l2,0.016,42.14188885688782
50000,3169.7355091944687,10177904.436681872,0.091,0.19,l2,0.021,74.1834568977356
50000,3169.872685639692,10178775.944698658,0.091,0.19,l2,0.026,41.99552297592163
50000,3170.0109801784938,10179654.4037751,0.091,0.19,l2,0.031,42.03425192832947
50000,3170.1503713750967,10180539.681362022,0.091,0.19,l2,0.036,55.381242990493774
50000,3170.2908380756726,10181431.64665287,0.091,0.19,l2,0.041,41.911858797073364
50000,3170.4323594049247,10182330.170562262,0.091,0.19,l2,0.046,41.97130489349365
1458645,4077.4581689608713,23969385.492641196,0.08,0.1,,0,724.3749208450317
1458645,4077.4794983757624,23969541.924141075,0.08,0.15,,0,687.7239549160004
1458645,4077.4680677757424,23969436.388195172,0.08,0.2,,0,704.0687921047211
1458645,4075.3917446718588,23954926.103387844,0.09,0.1,,0,660.4338438510895
1458645,4075.4116340841392,23955072.207526393,0.09,0.15,,0,689.9935109615326
1458645,4075.4026739736137,23954986.451857742,0.09,0.2,,0,695.6602981090546
1458645,4073.9759221317145,23944978.693400323,0.1,0.1,,0,659.1462619304657
1458645,4073.9941261533168,23945112.908818625,0.1,0.15,,0,688.8038220405579
1458645,4073.9871185641578,23945043.049900163,0.1,0.2,,0,703.6812160015106
1458645,4073.0057951625872,23938127.06426803,0.11,0.1,,0,658.9697937965393
1458645,4073.022210338489,23938248.78299835,0.11,0.15,,0,680.4218189716339
1458645,4073.0167006724332,23938191.367285602,0.11,0.2,,0,702.225259065628
1458645,4835.3119994923154,31756678.141230833,0.08,1,,0,913.1119401454926
1458645,4833.4885576687548,31742128.965497732,0.09,1,,0,851.2433879375458
1458645,4832.2415169077722,31732115.470023274,0.1,1,,0,847.6730110645294
1458645,4831.3888715456906,31725214.475588381,0.11,1,,0,828.0117819309235
50000,2993.4498718948312,9112159.4706275426,0.08,0.1,,0,62.820225954055786
50000,2993.5338786319148,9112665.8696988337,0.08,0.15,,0,47.871309995651245
50000,2993.483601493087,9112433.9957972281,0.08,0.2,,0,46.32674288749695
50000,2991.1793820467701,9098577.9622796532,0.09,0.1,,0,55.00086688995361
50000,2991.1939560890887,9098686.8407018594,0.09,0.15,,0,44.53794813156128
50000,2991.1477787619615,9098469.0357088745,0.09,0.2,,0,45.44327092170715
50000,2989.6564219236075,9089575.6297173779,0.1,0.1,,0,42.66698503494263
50000,2989.6448393437231,9089411.1875378694,0.1,0.15,,0,62.531654834747314
50000,2989.5450662166481,9088857.6309007518,0.1,0.2,,0,50.01998805999756
50000,2988.651494464219,9083498.4497209992,0.11,0.1,,0,42.27938389778137
50000,2988.7651141754891,9084054.3853869364,0.11,0.15,,0,42.5962131023407
50000,2988.6658190948033,9083643.5329809729,0.11,0.2,,0,43.66855478286743
100000,3072.2925625327189,9628593.6305709071,0.08,0.1,,0,84.59787607192993
100000,3072.3322641917321,9628777.0541572068,0.08,0.15,,0,71.64912915229797
100000,3072.2948491055272,9628627.3287432604,0.08,0.2,,0,68.56564998626709
100000,3069.9934142093543,9614430.2954283413,0.09,0.1,,0,65.43236088752747
100000,3070.0228103873073,9614559.3571384791,0.09,0.15,,0,69.75217294692993
100000,3069.9907982776567,9614425.2883971371,0.09,0.2,,0,66.36038494110107
100000,3068.4699231956311,9605001.7633518856,0.1,0.1,,0,69.02864003181458
100000,3068.439102278714,9604758.4840088524,0.1,0.15,,0,65.2013430595398
100000,3068.4129121704423,9604643.9051827062,0.1,0.2,,0,66.0658769607544
100000,3067.5107928450102,9598962.6967948712,0.11,0.1,,0,67.21364188194275
100000,3067.3808720720967,9598172.8297626153,0.11,0.15,,0,65.08862495422363
100000,3067.3542226073305,9598033.07488578,0.11,0.2,,0,71.36273407936096
1458645,4854.7164698501601,31802230.799524754,0.08,1,,0,1011.6600868701935
1458645,4852.893448966387,31787668.741153974,0.09,1,,0,907.9513988494873
1458645,4851.6442789247349,31777645.920219641,0.1,1,,0,890.6780030727386
1458645,4850.7881737797616,31770738.085375119,0.11,1,,0,895.042083978653
500000,3886.7468220872565,19665936.265320487,0.08,0.1,,0,267.4967279434204
500000,3886.7269988282251,19665788.09043486,0.08,0.15,,0,246.94355988502502
500000,3886.7430910783928,19665932.696117274,0.08,0.2,,0,251.8608410358429
500000,3884.6712352532886,19651400.686383482,0.09,0.1,,0,234.71450185775757
500000,3884.6538317966697,19651270.110939562,0.09,0.15,,0,245.04782605171204
500000,3884.6691830543955,19651403.247950248,0.09,0.2,,0,250.11048197746277
500000,3883.2507694122746,19641394.322730228,0.1,0.1,,0,235.74853801727295
500000,3883.2357701150104,19641280.961610787,0.1,0.15,,0,242.18963289260864
500000,3883.2502442753857,19641402.402853794,0.1,0.2,,0,248.7258539199829
500000,3882.2787566165798,19634496.342151228,0.11,0.1,,0,226.69415998458862
500000,3882.2660369820755,19634399.14408059,0.11,0.15,,0,234.46955800056458
500000,3882.2795745106464,19634509.219890192,0.11,0.2,,0,240.0550880432129
tiny_processed,608.13838385343354,424486.74660069298,0.08,1,,0,40.40643310546875
tiny_processed,595.94765739689365,408386.43300908973,0.09,1,,0,27.172510862350464
tiny_processed,587.44855383252332,397239.09233301069,0.1,1,,0,26.243155002593994
tiny_processed,581.56523816040215,389506.22956413421,0.11,1,,0,22.605847120285034
10000,2424.5400324606585,8476697.6648880076,0.08,1,,0,52.7376708984375
10000,2421.3321018774468,8463390.5143216513,0.09,1,,0,35.286274909973145
10000,2419.4530371409937,8454250.6383225992,0.1,1,,0,32.031774044036865
10000,2418.4329547534853,8447969.008461481,0.11,1,,0,31.788819074630737
50000,3232.5377486050702,10766481.621893695,0.08,1,,0,75.59723210334778
50000,3230.3174119421901,10752036.487120438,0.09,1,,0,57.120826959609985
50000,3228.8048370824426,10742103.566588787,0.1,1,,0,55.353078842163086
50000,3227.7757669191906,10735266.903389495,0.11,1,,0,54.220070123672485
1458645,3491.5718688457491,13230565.984581318,0.08,0.1,,0,697.8570079803467
1458645,3491.5561435595396,13230487.484935813,0.08,0.15,,0,667.4796860218048
1458645,3491.558590414169,13230510.118746858,0.08,0.2,,0,698.7476720809937
1458645,3489.429900785794,13216227.439301366,0.09,0.1,,0,675.8648149967194
1458645,3489.4163431752759,13216160.736730827,0.09,0.15,,0,678.2218699455261
1458645,3489.4186556837476,13216181.870934222,0.09,0.2,,0,696.7905600070953
1458645,3487.9573728878158,13206359.82030409,0.1,0.1,,0,654.0683360099792
1458645,3487.945772446471,13206303.642176108,0.1,0.15,,0,666.7071418762207
1458645,3487.9479100978629,13206323.0215657,0.1,0.2,,0,710.6834759712219
1458645,3486.9443093459581,13199560.570316747,0.11,0.1,,0,738.99707198143
1458645,3486.934430626553,13199513.558782147,0.11,0.15,,0,679.5052900314331
1458645,3486.9363733574573,13199531.086283024,0.11,0.2,,0,742.9464409351349
tiny_processed,566.6992829090708,378417.57582254597,0.08,1,l1,0.001,42.16373610496521,499.0306751230417
tiny_processed,566.73563872634327,378462.43616351695,0.08,1,l1,0.101,26.39054298400879,499.04035094273559
tiny_processed,566.77200344987625,378507.30991997215,0.08,1,l1,0.201,27.979506969451904,499.0500267624297
tiny_processed,566.80837707864305,378552.1970919118,0.08,1,l1,0.301,24.77077007293701,499.0597025821238
tiny_processed,566.84475961161729,378597.09767933621,0.08,1,l1,0.401,23.725992918014526,499.06937840181786
tiny_processed,566.87209317661291,378624.61893159489,0.08,1,l2,0.001,24.090826988220215,499.07672965264129
tiny_processed,584.79159968234535,400392.16894705303,0.08,1,l2,0.101,22.319402933120728,500.21858838106795
tiny_processed,603.49472802257776,423697.49215573247,0.08,1,l2,0.201,22.801898956298828,502.04379921761574
tiny_processed,622.48763204777583,447944.89535000839,0.08,1,l2,0.301,22.848538160324097,504.59907664972974
tiny_processed,641.40795912793919,472671.29128964839,0.08,1,l2,0.401,23.830244064331055,507.79669101610739
tiny_processed,552.66122176972306,361795.92667252431,0.09,1,l1,0.001,22.3904390335083,506.33787557026471
tiny_processed,552.69494815092889,361836.75338400697,0.09,1,l1,0.101,22.442878007888794,505.12391041266056
tiny_processed,552.7286847555855,361877.59488340415,0.09,1,l1,0.201,21.620784997940063,504.09829163062443
tiny_processed,552.76243158283523,361918.45117071609,0.09,1,l1,0.301,23.660449981689453,503.22065928653467
tiny_processed,552.79618863181781,361959.32224594231,0.09,1,l1,0.401,22.664326190948486,502.46141609280198
tiny_processed,552.82884397992063,361991.66351441183,0.09,1,l2,0.001,21.58531379699707,501.79783390790635
tiny_processed,570.6253282266091,383128.40250963328,0.09,1,l2,0.101,21.51602005958557,501.7433317691146
tiny_processed,589.8062373124219,406577.50716301647,0.09,1,l2,0.201,24.48313808441162,502.1522872341111
tiny_processed,609.64353088925509,431478.55192411982,0.09,1,l2,0.301,21.715030908584595,502.99494925376109
tiny_processed,629.60617338229508,457176.20034771337,0.09,1,l2,0.401,21.641211986541748,504.30812447512739
tiny_processed,542.74933051604546,350352.54218086699,0.1,1,l1,0.001,24.61914896965027,503.4224446656425
tiny_processed,542.78052739575321,350389.68371273635,0.1,1,l1,0.101,23.52380681037903,502.61826569740714
tiny_processed,542.8117355268156,350426.84122509521,0.1,1,l1,0.201,21.64978003501892,501.88495702591075
tiny_processed,542.84295490865304,350464.01471794321,0.1,1,l1,0.301,21.728223085403442,501.21365986406084
tiny_processed,542.87418554068586,350501.20419128041,0.1,1,l1,0.401,22.038267850875854,500.5969328306997
tiny_processed,542.90836811285897,350533.49167906161,0.1,1,l2,0.001,20.67871403694153,500.02835802567074
tiny_processed,560.26890307963481,370739.30953915272,0.1,1,l2,0.101,21.126405000686646,499.87278486714888
tiny_processed,579.66251032946354,394090.10388966044,0.1,1,l2,0.201,23.435723066329956,500.05191131196585
tiny_processed,600.10898985159724,419424.44384494959,0.1,1,l2,0.301,21.474310874938965,500.50194950408809
tiny_processed,620.89187836744657,445875.38832655887,0.1,1,l2,0.401,21.571837902069092,501.28768683627891
tiny_processed,535.73428199897774,342468.62945874722,0.11,1,l1,0.001,22.94371199607849,500.62350966891381
tiny_processed,535.76321268514209,342502.5275954447,0.11,1,l1,0.101,22.4143328666687,500.00155086726284
tiny_processed,535.79215540412065,342536.44274064852,0.11,1,l1,0.201,21.0066659450531,499.41797239807926
tiny_processed,535.82111015556677,342570.37489435932,0.11,1,l1,0.301,21.70911478996277,498.8693877614395
tiny_processed,535.85007693913178,342604.32405657659,0.11,1,l1,0.401,22.69466996192932,498.35279748598265
tiny_processed,535.88307110602659,342633.02520570351,0.11,1,l2,0.001,22.318358898162842,497.86558717821384
tiny_processed,552.6413627344333,361755.90132406331,0.11,1,l2,0.101,22.426153898239136,497.69964833401735
tiny_processed,572.08509650164785,384876.29869354039,0.11,1,l2,0.201,22.031702041625977,497.8003276116757
tiny_processed,592.98031597521049,410506.78405796218,0.11,1,l2,0.301,22.749190092086792,498.12205635334288
tiny_processed,616.09298988166188,439702.88131169847,0.11,1,l2,0.401,21.516608953475952,498.70808225795679
tiny_processed,572.33221584408557,386038.27115971001,0.08,1,l1,0.001,40.1354238986969,494.02807730657048
tiny_processed,572.3489055238723,386070.07343927084,0.08,1,l1,0.101,25.67078399658203,494.02659009211186
tiny_processed,572.36560322999424,386101.8887844506,0.08,1,l1,0.201,26.50903081893921,494.02510287765318
tiny_processed,572.3823089607813,386133.71719524998,0.08,1,l1,0.301,24.120450973510742,494.02361566319468
tiny_processed,572.39902271456413,386165.55867166899,0.08,1,l1,0.401,24.29675602912903,494.02212844873605
tiny_processed,572.39737787917602,386177.12359937502,0.08,1,l2,0.001,24.104123830795288,494.01717210206391
tiny_processed,579.66768114922468,401169.12820973271,0.08,1,l2,0.101,21.77683687210083,493.52453015496968
tiny_processed,588.02005648759416,417846.02467147552,0.08,1,l2,0.201,21.612746000289917,492.761375283718
tiny_processed,597.02858209211797,435652.7458708359,0.08,1,l2,0.301,25.13258385658264,492.27299268489031
tiny_processed,606.41156997420899,454154.01556465495,0.08,1,l2,0.401,21.509140968322754,492.1536780433982
tiny_processed,567.49782632242068,375227.93833245366,0.09,1,l1,0.001,23.353750944137573,492.60707411127345
tiny_processed,567.51152279279654,375255.37007920776,0.09,1,l1,0.101,24.75252413749695,492.98466263872598
tiny_processed,567.52522892061802,375282.81621589465,0.09,1,l1,0.201,21.827557802200317,493.30393767354582
tiny_processed,567.53894470392584,375310.27674251422,0.09,1,l1,0.301,20.975645065307617,493.57739496415434
tiny_processed,567.55267014076048,375337.75165906624,0.09,1,l1,0.401,21.407691955566406,493.8141980593935
tiny_processed,567.54886760339753,375350.79472420848,0.09,1,l2,0.001,23.24503803253174,494.01958532139344
tiny_processed,573.83824013905519,389227.65355116554,0.09,1,l2,0.101,21.113229990005493,493.97247438060828
tiny_processed,581.84408729848417,405552.29977468343,0.09,1,l2,0.201,22.314766883850098,493.73389220153382
tiny_processed,590.88549308633469,423525.06528923521,0.09,1,l2,0.301,22.27891206741333,493.3784020815138
tiny_processed,600.51356538630966,442531.50254438119,0.09,1,l2,0.401,26.807296991348267,493.17973552192734
tiny_processed,564.89080852039308,368327.18442168279,0.1,1,l1,0.001,23.54874300956726,493.4910077913089
tiny_processed,564.90154035600563,368350.63665832405,0.1,1,l1,0.101,23.6646728515625,493.77385658321941
tiny_processed,564.9122833019203,368374.10443077888,0.1,1,l1,0.201,22.358806133270264,494.03198930776369
tiny_processed,564.92303735619578,368397.58773904748,0.1,1,l1,0.301,20.853552103042603,494.2684954733628
tiny_processed,564.93380251688848,368421.0865831296,0.1,1,l1,0.401,21.29372811317444,494.4859702670899
tiny_processed,564.92468255366396,368431.39508316194,0.1,1,l2,0.001,21.780823945999146,494.68540287089183
tiny_processed,569.98902930534007,380972.22763907025,0.1,1,l2,0.101,22.711488008499146,494.71071086872416
tiny_processed,577.49408182728894,396776.92043534142,0.1,1,l2,0.201,22.026731967926025,494.59515872006432
tiny_processed,586.46276601085583,414767.63653196127,0.1,1,l2,0.301,24.272852897644043,494.3658309760026
tiny_processed,596.25339425820175,434132.52279992466,0.1,1,l2,0.401,24.02617907524109,494.15762637679251
tiny_processed,563.74860190810341,364021.68178041617,0.11,1,l1,0.001,21.716895818710327,494.40561512047594
tiny_processed,563.756574212342,364041.62081982184,0.11,1,l1,0.101,21.512409925460815,494.6380231991476
tiny_processed,563.76455882055166,364061.57637751912,0.11,1,l1,0.201,22.023066997528076,494.85626703689968
tiny_processed,563.77255573105867,364081.548453508,0.11,1,l1,0.301,20.9426109790802,495.06159641969543
tiny_processed,563.78056494218652,364101.53704778809,0.11,1,l1,0.401,21.83613085746765,495.255118300817
tiny_processed,563.76386169190869,364106.13502811739,0.11,1,l2,0.001,27.735624074935913,495.43680477360385
tiny_processed,567.48348853600748,375222.27806945256,0.11,1,l2,0.101,30.153548002243042,495.48206181646606
tiny_processed,574.4088268256512,390436.19516080024,0.11,1,l2,0.201,29.01972508430481,495.41420979335822
tiny_processed,583.24563148034554,408368.49931963836,0.11,1,l2,0.301,26.293224811553955,495.25268836310693
tiny_processed,593.94375061095582,429576.73872658471,0.11,1,l2,0.401,26.816054105758667,495.05616219828812
tiny_processed,623.53940795424228,432966.40204487613,0.08,1,l1,0.001,52.29487204551697,526.97884416247268
tiny_processed,623.56957274084618,433008.36443172611,0.08,1,l1,0.101,31.275132179260254,526.98456538130245
tiny_processed,623.59974706214814,433050.34016510099,0.08,1,l1,0.201,28.339348077774048,526.99028660013209
tiny_processed,623.62993091658439,433092.32924500154,0.08,1,l1,0.301,26.64655900001526,526.99600781896174
tiny_processed,623.66012430259036,433134.33167142782,0.08,1,l1,0.401,23.69217300415039,527.00172903779139
tiny_processed,623.67821132994311,433157.77488462953,0.08,1,l2,0.001,22.86049199104309,527.00467609525572
tiny_processed,638.36713560748137,453373.16117291787,0.08,1,l2,0.101,23.64725399017334,527.56383971145078
tiny_processed,654.13083530133781,475168.05709059816,0.08,1,l2,0.201,23.253887176513672,528.51577820815805
tiny_processed,670.42200839239763,497954.20899239118,0.08,1,l2,0.301,22.49310612678528,529.95877538748698
tiny_processed,686.8494747749246,521273.40161849634,0.08,1,l2,0.401,23.27074909210205,531.95631307544795
tiny_processed,612.53286045242373,417683.57939502969,0.09,1,l1,0.001,22.538166046142578,531.17849456342924
tiny_processed,612.55977002146597,417721.44917169766,0.09,1,l1,0.101,21.447720050811768,530.53133529060187
tiny_processed,612.5866908465066,417759.3336607684,0.09,1,l1,0.201,22.97093105316162,529.98468312484465
tiny_processed,612.61362292582817,417797.23286224209,0.09,1,l1,0.301,22.502501964569092,529.51700082892819
tiny_processed,612.64056625771366,417835.14677611837,0.09,1,l1,0.401,21.37805199623108,529.11249442888447
tiny_processed,612.66029494148609,417862.46411794005,0.09,1,l2,0.001,22.668225049972534,528.75837351849043
tiny_processed,626.70591898950329,437327.2180525508,0.09,1,l2,0.101,24.834748029708862,528.70624985849804
tiny_processed,642.55721358185235,459146.40722573653,0.09,1,l2,0.201,21.5537588596344,528.88415422413823
tiny_processed,659.37730471168766,482470.83735963813,0.09,1,l2,0.301,20.771302938461304,529.32415245347545
tiny_processed,676.58105711488395,506652.42437838076,0.09,1,l2,0.401,21.815678119659424,530.07213679754898
tiny_processed,605.24500140589373,407293.16445865517,0.1,1,l1,0.001,21.510497093200684,529.61288116830281
tiny_processed,605.26870074306009,407327.30217599345,0.1,1,l1,0.101,20.981178998947144,529.19596868445672
tiny_processed,605.29241281731368,407361.45579268096,0.1,1,l1,0.201,21.561064958572388,528.81587632704566
tiny_processed,605.31613762705524,407395.62530871719,0.1,1,l1,0.301,24.636740922927856,528.4680015802652
tiny_processed,605.33987517068363,407429.81072410173,0.1,1,l1,0.401,21.65491795539856,528.14847833083968
tiny_processed,605.35705223932541,407456.26600642427,0.1,1,l2,0.001,22.118825912475586,527.85351032632434
tiny_processed,618.41892377601107,425888.14820529439,0.1,1,l2,0.101,23.856717109680176,527.76228672782906
tiny_processed,634.10673301298709,447506.5046333581,0.1,1,l2,0.201,21.720378160476685,527.83626669501609
tiny_processed,651.24982849330479,471165.42512359732,0.1,1,l2,0.301,20.658002138137817,528.0543539559668
tiny_processed,669.0418537111243,496007.78722514753,0.1,1,l2,0.401,22.680320024490356,528.48183704346366
tiny_processed,600.5186565015714,400243.50128361577,0.11,1,l1,0.001,22.504817008972168,528.14238051018197
tiny_processed,600.53939546096331,400274.35653923405,0.11,1,l1,0.101,20.776744842529297,527.82456957575846
tiny_processed,600.56014833860695,400305.22871739668,0.11,1,l1,0.201,21.60537600517273,527.52643645847877
tiny_processed,600.5809151332478,400336.1178181041,0.11,1,l1,0.301,21.7740159034729,527.24624488035954
tiny_processed,600.60169584362939,400367.02384135599,0.11,1,l1,0.401,22.373220920562744,526.98245699518691
tiny_processed,600.61329003735602,400389.20347565418,0.11,1,l2,0.001,21.537304878234863,526.73336367211903
tiny_processed,612.50926504771019,417650.82593938289,0.11,1,l2,0.101,21.192923069000244,526.64243579831657
tiny_processed,627.88729127138606,438950.50279858586,0.11,1,l2,0.201,22.277773141860962,526.68280493335851
tiny_processed,645.22147854639877,462820.88904326886,0.11,1,l2,0.301,21.085861206054688,526.83206759885547
tiny_processed,664.90765673301166,490201.331231107,0.11,1,l2,0.401,21.014652013778687,527.1448252090039
50000,3134.0765311133187,10056403.789475713,0.08,1,l1,0.001,77.61927485466003,564.52504720257707
50000,3134.0833243705169,10056446.3598582,0.08,1,l1,0.101,57.03569197654724,564.52201573307207
50000,3134.0901197963858,10056488.943597158,0.08,1,l1,0.201,58.283960819244385,564.51898855862123
50000,3134.0969173909079,10056531.540692572,0.08,1,l1,0.301,59.475801944732666,564.51596546464884
50000,3134.1037171540652,10056574.151144421,0.08,1,l1,0.401,53.49302101135254,564.51294630099551
50000,3134.1046516308356,10056580.73680312,0.08,1,l2,0.001,54.35227298736572,564.50639896422808
50000,3137.0714307115281,10075208.797310309,0.08,1,l2,0.101,58.35424780845642,563.97218456942539
50000,3140.2621639904728,10095185.01785494,0.08,1,l2,0.201,57.25061511993408,563.4257237723856
50000,3143.5910618980583,10115992.065338414,0.08,1,l2,0.301,54.30432605743408,563.08726031947242
50000,3146.9914949054719,10137227.58930527,0.08,1,l2,0.401,53.1832799911499,563.05795082828081
50000,3131.8194885300245,10042167.762779642,0.09,1,l1,0.001,56.186591148376465,563.68261762529073
50000,3131.8257017261831,10042206.815194499,0.09,1,l1,0.101,55.339149951934814,564.20231436771212
50000,3131.8319173204559,10042245.882342611,0.09,1,l1,0.201,52.15555191040039,564.64126514633688
50000,3131.8381353128252,10042284.96422394,0.09,1,l1,0.301,52.55858087539673,565.01677326552556
50000,3131.8443557032765,10042324.060838504,0.09,1,l1,0.401,53.89199900627136,565.34152793595115
50000,3131.8458648096653,10042334.665281558,0.09,1,l2,0.001,54.870638847351074,565.62309917976745
50000,3134.7105751855734,10060393.008294201,0.09,1,l2,0.101,53.410948038101196,565.4924852681728
50000,3137.9115073042035,10080473.776259249,0.09,1,l2,0.201,51.698769092559814,565.1984009730769
50000,3141.3246840835659,10101829.860366533,0.09,1,l2,0.301,55.113909006118774,564.90564534029374
50000,3144.8557288088832,10123891.984093504,0.09,1,l2,0.401,54.1420681476593,564.71468090256656
50000,3130.2763661371146,10032374.159292888,0.1,1,l1,0.001,52.05464696884155,565.24208153599102
50000,3130.2820529649571,10032410.026250804,0.1,1,l1,0.101,52.50715708732605,565.72090161595986
50000,3130.2877423906757,10032445.909142083,0.1,1,l1,0.201,53.161725997924805,566.15747842559472
50000,3130.2934344142564,10032481.807966728,0.1,1,l1,0.301,52.048134088516235,566.55709295780912
50000,3130.2991290356813,10032517.722724717,0.1,1,l1,0.401,52.59062099456787,566.92418126105122
50000,3130.3005102900224,10032528.040954659,0.1,1,l2,0.001,53.970746994018555,567.26080718041987
50000,3133.0212727397638,10049760.613304546,0.1,1,l2,0.101,52.8985390663147,567.23601499954646
50000,3136.1989048508835,10069739.972114654,0.1,1,l2,0.201,52.90877914428711,567.02988794691714
